McFarlane figures (2020–present),,,
,,,
Standard figures,,,
Q1 2023,The Joker,"Money pile, display stand and Heath Ledger photo card",The Dark Knight version
Q1 2023,Two-Face,Display stand and Aaron Eckhart photo card,The Dark Knight version
Q1 2023,Scarecrow,Display stand and toy photo card,Batman Begins version
Q2 2023,Nightwing,Display stand and Ivan Reis art card,Blue stripes version Retool of Superman (Jonathan Kent) Future State version
Q2 2023,Donna Troy,"Sword, display stand and Brett Booth art card",DC Rebirth version
Q2 2023,Arsenal,"Bow, quiver, arrows, display stand and Timothy Green II art card",DC Rebirth version
Q2 2023,Raven,"2 magic effect pieces, display stand and Mike McKone art card",DC Rebirth version
Fall 2023,Batman,"2 ice effects, display stand and George Clooney photo card",Batman & Robin version Reissue of the figure from the Ultimate Movie Collection box set with a molded cape
Fall 2023,Robin,"2 ice effects, display stand and Chris O'Donnell photo card",Batman & Robin version
Fall 2023,Batgirl,Display stand and Alicia Silverstone photo card,Batman & Robin version
Fall 2023,Poison Ivy,Display stand and Uma Thurman photo card,Batman & Robin version
Summer 2024,Superman Blue,"4 electricity effect pieces, display stand and Howard Porter and John Dell art card",JLA version
Summer 2024,Batman,"Grappling pistol, display stand and Howard Porter art card",Batman: Troika version Redeco of the Three Jokers Batman
Summer 2024,Aquaman,Display stand and Howard Porter art card,JLA version
Summer 2024,Green Lantern (John Stewart),"2 green flame effect pieces, display stand and Neal Adams art card",Classic version
Q3 2024,Batman,"2 alternate hands, grapple launcher, batarang, sonar batarang, display stand and photo card",Batman Forever version Redeco of the Val Kilmer Batman figure from the anniversary box set
Q3 2024,Robin,"4 alternate hands, display stand and photo card",Batman Forever version
Q3 2024,Riddler,"2 alternate hands, bomb, staff, display stand and photo card",Batman Forever version
Q3 2024,Two-Face,"2 alternate hands, display stand and photo card",Batman Forever version
Q4 2024,Superman,"2 attack effect pieces, display stand and art card",Justice League Task Force version Retool and redeco of the Crisis On Infinite Earths Superman with a new head
Q4 2024,Flash (Wally West),"2 attack effect pieces, display stand and art card",Justice League Task Force version Retool and redeco of the Flashpoint Barry Allen with a new head
Q4 2024,Aquaman,"Trident, 2 attack effect pieces, display stand and art card",Justice League Task Force version Retool and redeco of the Rebirth Aquaman with a new head
Q4 2024,Batman,"2 attack effect pieces, display stand and art card",Justice League Task Force version Redeco of the Batman from the Knightfall box set
Q2 2025,Superman,"Krypto, 3 alternate faceplates, 2 alternate hands, display stand and card",Superman version Same as the single release Superman with removable face and new accessories
Q2 2025,Lex Luthor,"Baby Kaiju, 2 alternate hands, 3 alternate face plates, display stand and art card",Superman version
Q2 2025,Mr. Terrific (Michael Holt),"2 alternate T-Sphere hands, 3 alternate faceplates, display stand and art card",Superman version
Q2 2025,Ultraman,"6 alternate hands, display stand and art card",Superman version
Q2 2025,Robot #4,Display stand and card,Superman version
Q3 2025,Batman,"Grappling hook pistol, batarang, 2 alternate hands and Michael Keaton, Michelle Pfeiffer and Danny DeVito movie poster card",Batman Returns version
Q3 2025,Catwoman,"Whip, taser, display stand and Michael Keaton, Michelle Pfeiffer and Danny DeVito movie poster card",Batman Returns version
Q3 2025,Penguin,"Umbrella, coat, top hat, display stand and Michael Keaton, Michelle Pfeiffer and Danny DeVito movie poster card",Batman Returns version
Q3 2025,Max Shreck,"Alternate charred head, display stand and Michael Keaton, Michelle Pfeiffer and Danny DeVito movie poster card",Batman Returns version
Q3 2025,3 Commando Penguins,"3 rocket packs, coat and Michael Keaton, Michelle Pfeiffer and Danny DeVito movie poster card",Batman Returns version
Q3 2025,Peacemaker,"Eagly, pistol, alternate unmasked head, 2 alternate helmets, display stand and John Cena photo card",Peacemaker version
TBA 2026,Joker,Display stand and card,Batman version
2025,Penguin,Display stand and art card,Batman Returns version
2025,The Duck,,Batman Returns version
Mega Figures,,,
Q2 2021,Darkseid,"Spear, display stand and CGI render card",''Zack Snyder's Justice League'' version
Q2 2021,Steppenwolf,"Battle axe, display stand and CGI render card",''Zack Snyder's Justice League'' version
Q4 2021,Joker Titan,Display stand and photo card,Batman: Arkham Asylum version
Q4 2021,Clayface,Display stand and photo card,DC Rebirth version
Q4 2021,Swamp Thing,"Alternate hand, display stand, and photo card",DC Rebirth version
Q2 2022,Killer Croc,"Display stand, and photo card",Batman: Arkham Asylum version
Q2 2022,Man-Bat,"Display stand, and photo card",DC Rebirth version
Q2 2022,Atom Smasher,"Display stand, and Kaare Andrews art card",Black Adam version
Q2 2022,Sabbac,"Display stand, and photo card",Black Adam version
-,Q3 2022,Bane,"Display stand, and Dan LuVisi art card"
Nekron,Q3 2022,"Scythe, display stand, and Ivan Reis art card",Blackest Night version
Q1 2023,Frankenstein,"Sword, display stand, and card",Seven Soldiers version
Q1 2023,Mongul,"Display stand, and Billy Tan art card",Superman: Villains version
Q2 2023,Kalibak,"Beta Club, display stand and art card",Darkseid War version
Q2 2023,Fulcum Abominus,"6 wing pieces, display stand and art card",Dark Nights: Metal version
Q3 2023,Anti-Monitor,Display stand and George Pérez and Tom Ziuko art card,Crisis on Infinite Earths version
Q3 2023,Justice Buster,Display stand and Scott Snyder and Greg Capullo art card,Batman: Endgame version
Q3 2023,Carapax,"Alternate hands, display stand and Tiago Ribeiro art card",Blue Beetle version
Q4 2023,Sunken Citadel Pirate,Display stand and art card,Aquaman and the Lost Kingdom version
Summer 2024,Doomsday,"Display stand and Shane Davis, Matt Banning, and Alex Sinclair art card",Superman/Batman Kryptonite-infused version Retool of the Doomsday from the Death of Superman box set with a new head
Q3 2024,Darkseid,"Alternate Omega beam head, alternate hands, cape, display stand and José Luis García-López art card",Super Powers Collection version
Q4 2024,Red Swamp Thing,"2 alternate hands, display stand and Stephen R. Bissette art card",Mysteries in Space version Retool and repaint of the previous Swamp Thing
Q3 2025,Final Batsuit,Display stand and card,New Justice version
Q3 2025,Kaiju,Display stand and card,Superman version
Q4 2025,Failsafe,"Blaster, display base, display stand and Mikel Janin art card",Absolute Power version
Q2 2022,"Batman 12""","Display stand, and photo card",The Batman version
Q2 2022,"The Riddler 12""","Display stand, and photo card",The Batman version
Q2 2023,"Batman 12""",Display stand and Jim Lee art card,Batman: Hush version
Q2 2023,"Batman 12""",Display stand and art card,The Flash version
Q2 2023,"The Flash 12""",Display stand and art card,The Flash version
Q3 2023,"Superman 12""","Display stand and Jim Lee, Scott Williams, and Alex Sinclair art card",Superman for Tomorrow version
Q4 2023,"Aquaman 12""",Display stand and art card,Aquaman and the Lost Kingdom version
Q4 2023,"Black Manta 12""",Display stand and art card,Aquaman and the Lost Kingdom version
2020,Bat-Raptor,Jock art card,Dark Nights: Metal version
Spring 2021,Superman,Photo card and rocky terrain display base,Retool of the Action Comics #1000 Superman with a new head
Spring 2021,The Devastator,Photo card,Retool of the initial Devastator figure with a new head
Q2 2021,Batcycle,Art card,Dark Nights: Death Metal version
Q2 2021,White Knight Batcycle,Photo card,White Knight version
Q3 2021,Green Lantern (Hal Jordan),"3 lantern projections, display stand, combined display stand, and photo card",Exclusive Hal Jordan head on Redeco of the DC Rebirth Green Lantern (John Stewart) figure
Q3 2021,Dawnbreaker,"Display stand, and photo card",Rerelease of the initial Dawnbreaker figure
Q1 2022,Batman,"2 swords, grappling hook and line, sword sheath, display stand, combined display stand, and photo card",Batman: Curse of the White Knight version without cape
Q1 2022,Azrael,"Sword, display stand, and photo card",Batman: Curse of the White Knight version
Q2 2022,Batman,"2 Batarangs, display stand, combined display stand with grave piece, and photo card",Batman: Hush version
Q2 2022,Hush,"Shovel, display stand, and photo card",Batman: Hush version Alternate head and brown gloves
Q2 2022,Batmobeast,Photo card,Dark Nights: Death Metal version
Q2 2022,Batcycle,"Alternate Batman hand, display stand, and photo card",The Batman version
Q2 2022,Drifter Motorcycle,"Helmet, display stand, and photo card",The Batman version
Q3 2022,The Joker Dragon,Display stand and photo card,Dark Nights: Metal version
Q3 2022,Blue Beetle (Ted Kord),"Drone, grapple launcher, display stand, combined display stand, and Álvaro Martínez Bueno art card",Justice League International version
Q3 2022,Booster Gold,"Blast effect, cell phone, display stand, and Dan Jurgens art card",52 version
Q2 2023,Batmobile,Art card,The Flash version
Q2 2023,Batcycle,Art card,The Flash version
Q3 2023,Batman,"Batarang, alternate hands, display base, art backdrop, display stand and Todd McFarlane art",Spawn/Batman version
Q3 2023,Spawn,"Sword, display stand and Todd McFarlane art card",Spawn/Batman version
Q4 2023,Batman (Michael Keaton),"Bat-Signal with four swappable logo plates, display stand and art card",Batman version Reissue of the Batmobile Batman version with a new cloth cape
Q4 2023,Batman (Val Kilmer),"Bat-Signal with four swappable logo plates, display stand and art card",Batman Forever version
Q4 2023,Batman (George Clooney),"Bat-Signal with four swappable logo plates, display stand and art card",Batman & Robin version
Q4 2023,Batman (Christian Bale),"Bat-Signal with four swappable logo plates, display stand and art card",The Dark Knight version Reissue of the previous Dark Knight Batman figure with a new cloth cape
Q4 2023,Batman (Ben Affleck),"Bat-Signal with four swappable logo plates, display stand and art card",Justice League version Reissue of the previous DCEU Batman figure with a new cloth cape
Q4 2023,Batman (Robert Pattinson),"Bat-Signal with four swappable logo plates, display stand and art card",The Batman version Reissue of the previous The Batman figure with a new cloth cape
Q4 2023,Storm,"Scepter, display stand and art card",Aquaman and the Lost Kingdom version
Q4 2023,Batman (Terry McGinnis),"2 Batarangs, alternate hands, display stand, Francis Manapul art card, cardback and Batcave display base",Kryptonite Armor version
Q4 2023,Justice Lord Superman,"Alternate hands, display stand and Dexter Soy and Veronica Gandini art card",Batman Beyond 2.0 version
Q4 2023,Bizarro,"2 alternate hands, necklace, Ed McGuinness & Dexter Vines art card, and display base (reuse from Devastator and Superman box set)",Redeco of The Dark Knight Returns version with alternate head and emblem
Q4 2023,Batzarro,"2 alternate hands, and Ed McGuinness & Dexter Vines art card",Redeco of The Dark Knight Returns version with alternate head and emblem
Q2 2024,The Joker,"Knife, display stand and Andy Kubert and Edgar Delgado art card",Retool of the Infinite Frontier Joker with a new head
Q2 2024,Punchline,"Knife, display stand and Stanley 'Artgerm' Lau art card",Infinite Frontier version
Q3 2024,Batman,"4 alternate hands, batarang, display stand, Kelley Jones signed art card",Retool and redeco of Batman: Knightfall version with a new head
Q3 2024,Bane,"2 alternate hands, and display stand",Batman: Knightfall version Redeco of the Gold Label Bane
Q4 2024,Batmobile,Lights and sounds,Batman Forever version
Q4 2024,Alfred Pennyworth,Display stand and photo card,Batman Forever version
Q4 2024,Red Hood's sportsbike,Display stand and photo card,Dawn of DC version
Q4 2024,Doomsday,Display stand and CGI render card,Batman v Superman: Dawn of Justice version
Q4 2024,Superman,"4 alternate hands, Kryptonite spear, display stand and Henry Cavill photo card",Batman v Superman: Dawn of Justice version Red and blue repaint of the ''Zack Snyder's Justice League'' Superman
Q4 2024,Batmobile,"Flight stand, lights and sounds, and card",Batman Beyond version
Q4 2024,Joker,"Pistol, notebook, 4 alternate hands, 3 alternate faceplates, chair, Joaquin Phoenix photo card and 4 life-size movie prop replicas",Joker version
Q4 2024,Murray Franklin,"Desk, chair, coffee mug, microphone, potted plant and talkshow diorama backdrop",Joker version
Q4 2024,Batman (Thomas Wayne),"2 guns, alternate unmasked head, sword, rubble display base, tombstone and Andy Kubert art card",Flashpoint version Reissue of the previous Flashpoint Batman
Q4 2024,Professor Zoom,"Alternate unmasked head, lighting rod and Andy Kubert art card",Flashpoint version
Q4 2024,King Kong,"Miniature Batman, alternate head and E.M. Gist art card",Justice League vs. Godzilla vs. Kong version
Q4 2024,Batman,Display stand,Justice League vs. Godzilla vs. Kong version Retool of the Hush Batman with a new head
Q4 2024,Batmobile,Lights and sounds,Batman & Robin version
Q2 2025,Titano,Christian Duce art card,Justice League vs. Godzilla vs. Kong version Retool of King Kong with a new head and cyborg arm
Q2 2025,The Flash (Barry Allen),Display stand and Christian Duce art card,Justice League vs. Godzilla vs. Kong version Retool of the DC Rebirth Flash with a new head
Q3 2025,Godzilla,Miniature Superman and card,Justice League vs. Godzilla vs. Kong version
Q3 2025,Superman,Display stand,Justice League vs. Godzilla vs. Kong version
Q3 2025,Godzilla,Miniature Wonder Woman and Jim Lee / Jonboy Meyers art card,Justice League vs. Godzilla vs. Kong Atomic Blast version Redeco of the previous Godzilla
Q3 2025,Wonder Woman,Lasso of Truth and display stand,DC Rebirth version Retool of the 1984 Wonder Woman with a new comic head and skirt
Q3 2025,Batman Who Laughs,Massive display base,Dark Nights: Death Metal version
Q3 2025,The Merciless (Earth -12 Batman),Sword,Dark Nights: Metal version Retool and red redeco of the Merciless BAF with a new unmasked head
Q4 2025,Batmobile,DC Rebirth version,
Q4 2025,Batman (DCEU),2 alternate hands and card,The Flash version Rerelease of the previous blue and gray Flash Batman
Q4 2025,Batcycle,Stand,The Flash version Rerelease of the previous Flash Batcycle
Q4 2025,Atom Smasher,Display stand and art card,"JSA version Retool of the Black Adam movie Atom Smasher Mega Figure with a new head, chest and arms"
Q4 2025,Spectre,Display stand and card,JSA version
Standard figures,,,
Q2 2020,Red Hood (Jason Todd),"2 pistols, display stand and Tyler Kirkham art card",New 52 version
Q2 2020,The Grim Knight,"Machine gun, grenade launcher, display stand and Tyler Kirkham art card",The Batman Who Laughs version
Winter 2020,Batman (Thomas Wayne),"2 pistols, display stand and Jason Fabok art card",Flashpoint version
Q1 2021,Batman,Display stand and photo card,Gold Hellbat armor version Redeco of the Wave 1 Hellbat figure
Q1 2021,Batman,"Grappling hook and line, display stand and Sean Gordon Murphy art card",Batman: White Knight red costume variant Redeco of the initial White Knight Batman
Q2 2021,Batman,"Batarang, grappling hook, stand, and black and white Ben Affleck photo card",''Zack Snyder's Justice League'' version Unmasked version
Q2 2021,Batman,"Batarang, grappling hook, stand, and black and white Ben Affleck photo card",''Zack Snyder's Justice League'' version Unmasked version
Q3 2021,Superman,Flight stand and black and white Henry Cavill photo card,Redeco of ''Zack Snyder's Justice League'' version Red and blue version
Q3 2021,Heavy Metal Batman,"2 Axes, stand and photo card",Cover Edition (Battle Damage)
Q3 2021,Cyborg,Black and white Ray Fisher photo card,''Zack Snyder's Justice League'' alternate helmeted version
Q4 2021,Joker (The Comedian),"Crowbar, camera, display stand, and photo card",Three Jokers version
Q4 2021,Speed Force Flash,Display stand and photo card,NYCC
Q4 2021,Inque as Batman Beyond,"Batarang, 2 alternate hands, flight stand and photo card",Batman Beyond version Blue Redeco of Batman Beyond mouth version
Q1 2022,Bruce Wayne (Drifter),"Backpack, display stand, and photo card",The Batman version Unmasked version
Q1 2022,-,Batman of Zur-En-Arrh,"Baseball bat, knife, display stand and photo card"
Q2 2022,Batman (Terry McGinnis),"Batarang, alternate hands, 2 jet exhaust pieces, flight stand and photo card",Batman Beyond version Digitized Damage variant (Glow in the Dark)
Q2 2022,Wonder Woman,"Chainsaw of Truth, stand and photo card",Gold Redeco of the Dark Nights: Death Metal version with alternate head
Q2 2022,The Flash (Wally West),"6 lightning effect pieces, display stand and Brett Booth art card",Redeco of The Flash DC Rebirth version with alternate head
Q2 2022,The Joker,"Axe, display stand and photo card",Batman: Death of the Family version Redeco of The Joker (The Clown) Three Jokers version Alternate head sculpt
Build-A,,,
Q1 2021,Batman (Terry McGinnis),"2 Batarangs, alternate hands, display stand, and photo card",Batman Beyond version Mouthless mask version
Q2 2021,Shriek,"Sonic blast effect piece, display stand and photo card",Batman Beyond version
Q3 2021,Batwoman (Elainna Grayson),"2 Batarangs, alternate hands, display stand and photo card",Batman Beyond version
Q4 2021,Blight,"Alternate hand, display stand, photo card",Batman Beyond version
Q1 2022,Superman of Earth-3 (Ultraman),"Starro spore, display stand and toy photo card",Infinite Frontier version
Q2 2022,Superwoman,"Starro spore, display stand and toy photo card",Infinite Frontier version
Q3 2022,Owlman,"Starro spore, display stand and toy photo card",Infinite Frontier version
Q4 2022,Emerald Knight,"Starro spore, display stand and CGI card",Infinite Frontier version
Fall 2020,The Flash (Barry Allen),"Rock display base, display stand and foil Karl Kerschl art card",DC Rebirth version Retool of the DC Rebirth The Flash with a new head
Fall 2020,The Red Death (Earth -52 Batman),Display stand and foil Jason Fabok art card,Dark Nights: Metal version Exclusive
Nov 2020,Batman,"Grappling gun, batarang, folded batarang, grenade, display stand and CGI art card",Batman: Arkham Asylum battle damaged version Redeco of the previous Batman: Arkham Asylum Batman figure
Nov 2020,Joker,"Pistol, 2 wind-up chattering teeth, display stand and CGI art card",Batman: Arkham Asylum battle damaged version Redeco of the previous Batman: Arkham Asylum Joker figure
Mega Figures,,,
Q4 2021,Swamp Thing,"Alternate hand, display stand, and photo card",DC Rebirth Version Alternate Head
2025,Jade,"2 flame effect pieces, display stand and card","JSA version Beat out Guardian, Eradicator and Bizarro in a New York Comic-Con 2024 poll"
Standard figures,,,
Q1 2021,Batman,"Night-vision goggles, 2 knives, display stand and Todd McFarlane art card",Original design by Todd McFarlane Redeco of general release version
Q2 2021,The Flash (Earth -52),"Display stand, and recolored Jason Fabok art card",Dark Nights: Metal Reverse-Flash version Gold Redeco of the Amazon exclusive Red Death
Q3 2021,Azrael (Michael Lane),"Sword, Flame sheath, display stand, and photo card",Suit of Sorrows Redeco of original Azrael
Q3 2021,Red Hood (Jason Todd),"Crowbar, flame sword, sword, display stand, and photo card",Unmasked New 52 version of original Walgreens exclusive
Q4 2021,Azrael Batman Armor,Display stand and photo card,Batman: Curse of the White Knight Silver Redeco of Azrael Batman Armor
Q4 2021,Superman (Energized),"Display stand, and photo card",Redeco of Superman Unchained version
Q4 2021,Batman (Hazmat Suit),Display stand and photo card,Justice League Rebirth Light-up logo version
Q2 2022,Robin Unmasked,"Sword, display stand, and photo card",Infinite Frontier version Unmasked version
Q2 2022,Wonder Woman,"Sword, lasso, shield, display stand and photo card",Original design by Todd McFarlane Redeco of general release version
Q2 2022,Batman of Zur-En-Arrh,"Baseball bat, knife, display stand and photo card",Batman RIP version Unmasked version
Q2 2022,Catwoman,"Whip, display stand, and foil photo card",The Batman version Film accurate mask
Q3 2022,Martian Manhunter,"Display stand, and photo card",DC Classic version Redeco of the DC Rebirth version with alternate chest piece
Q3 2022,Red Hood,"2 alternate hands, 2 effects, display stand and CGI art card",Batman: Arkham Knight version
Q3 2022,Scarecrow,Display stand and CGI art card,Batman: Arkham Knight version
Q3 2022,Batman Dark Detective (No Jacket),"Grapple hook, display stand, and Gabriele Dell'Otto art card",Future State version
Q3 2022,Lex Luthor (Power Suit),"Alternate hands, flight display stand and photo card",DC Rebirth Blue Version
Q3 2022,Parallax,"Power Battery construct, 2 flame effect pieces, display stand and Ron Wagner art card",Emerald Twilight version
Q3 2022,Ocean Master,"Trident, display stand and Joe Prado and Ivan Reis art card","New 52 Version Redeco of Endless Winter Aquaman with alternate head, belt and cape"
Q3 2022,Batman (Jean-Paul Valley),Display stand and Kelley Jones art card,Batman: Knightfall version
Q3 2022,Shazam,"2 alternate hands, 2 lightning effects, display stand and art card",DC Rebirth version
Q3 2022,Dark Flash,"2 lightning effects, display stand and toy photo card",Dark Nights: Speed Metal version Roar mouth version
Q3 2022,Dark Flash,"2 lightning effects, display stand and toy photo card",Dark Nights: Speed Metal version Grin mouth version (TBA)
Q3 2022,Dark Flash,"2 lightning effects, display stand and toy photo card",Dark Nights: Speed Metal version Snarl mouth version (TBA)
Q3 2022,Robin (Tim Drake),"Bo staff, display stand and José Luis García-López art card",One Year Later version
Q3 2022,Superman,"2 alternate hands, Kryptonite infused poison ivy, display stand and Jim Lee, Scott Williams, and Alex Sinclair art card",Batman: Hush version Repurpose of DC Rebirth version with alternate head and cape
Q3 2022,Kid Flash (Ace West),"2 alternate hands, four lighting effects, display stand and Jim Lee art card",DC Rebirth version Retool of Superman (Jonathan Kent) Future State version
Q4 2022,Deathstroke,"Staff, art card, and display stand",Defiance version Redeco of DC Rebirth version with cape
Q4 2022,Wonder Woman,"Axe, display stand and card",Redeco of Endless Winter version
Q4 2022,Green Lantern (Kyle Rayner),"Armor construct, sword construct, display stand and Darryl Banks art card",Changing the Guard version Retool and Redeco of the Blackest Night version with new gauntlets and boots
Q1 2023,Deadman,"3 astral effect pieces, display stand and Ryan Sook art card",DC Rebirth version
Q1 2023,Batman,"Axe, display stand and Francesco Mattina art card",DC vs. Vampires version Retool of Batman: Hush version
Q1 2023,Eradicator,"2 alternate hands, display stand and art card",Shock Wave version Redeco with alternate head and cape sculpts of DC Rebirth version
Q1 2023,Blue Lantern Kyle Rayner,"2 lantern effects, Lantern, display stand and Francis Manapul art card",War of the Green Lanterns version Redeco of the Blackest Night version
Q2 2023,The Joker,"Mallet, display stand and Dave Wilkins art card",DC vs. Vampires version Redeco of |Three Jokers version with alternate head sculpt
Q2 2023,Impulse,"4 electricity effect pieces, display stand and Howard Porter art card",Young Justice version
Q2 2023,Robin (Dick Grayson),"Grapple gun, 6 alternate hands, display stand and Jim Lee art card",DC Classic version Retool of the Carrie Kelley Robin figure with a new head and pelvis
Q2 2023,Beast Boy,"Alternate bird form, display stand and George Perez art card",Titans L.A. version Retool of Superman (Jonathan Kent) Future State version
Q2 2023,Batman (1989),"Batarang, alternate hands, grappling hook gun, display stand and art card",The Flash version Unmasked variant
Q3 2023,Captain Atom,"2 energy effect pieces, display stand and Freddie Williams II art card",Justice League International version
Q3 2023,Superman,"2 alternate hands, display stand and Francesco Mattina art card",DC vs. Vampires version Redeco of Batman: Hush version
Q3 2023,Yellow Lantern Batman,Display stand and art card,Forever Evil version Retool of Batman: Arkham Knight (Earth-2) version
Q3 2023,The Joker (Bank Robber),Display stand and art card,The Dark Knight version
Q3 2023,The Joker (Sonar),Display stand and art card,The Dark Knight version
Q3 2023,Bane (with Coat),Soft goods coat,The Dark Knight Rises version
Q3 2023,Blue Beetle (Ted Kord),"Scarab, grappling gun, 4 alternate hands, display stand and Chris Batista art card",DC Classic version Retool of the two-pack version with a new head
Q3 2023,Dread Lantern,"Flaming sword, display stand and Mike Perkins art card",Tales from the Dark Multiverse version Retool of the Day of Vengeance version
Q3 2023,Catman,"2 alternate hands, 2 knives, 2 claws, display stand, and J. G. Jones art card",Villains United version Retool of Batman: Knightfall version
Q4 2023,The Flash (Speed Force Variant),"Display stand, 4 lightning effect pieces, and art card","The Flash version, Redeco with film accurate darker red suit"
Q4 2023,Joker (The Comedian),"Crowbar, camera, display stand, and photo card",Three Jokers Redeco version
Q4 2023,Joker (Jail Cell),Display stand and Heath Ledger photo card,The Dark Knight Redeco version without jacket
Q4 2023,Supergirl,"Flight stand, display stand and Emanuela Lupacchino and Michael Atiyeh art card",DC Rebirth version
Q4 2023,Black Lightning,"2 alternate hands, display stand and Ed Benes art card",Final Crisis version Retool of Superman: Speeding Bullets version
Q4 2023,Vampire Hal Jordan,"Flame construct, display stand and Francesco Mattina art card",DC vs. Vampires version Retool of the previous Hal Jordan with a new head
Q4 2023,Aquaman (Stealth Suit),"Topo, display stand and art card",Aquaman and the Lost Kingdom version Translucent recast of the standard Stealth Suit Aquaman
Q4 2023,Waverider,"4 effect pieces, 2 alternate hands, display stand and art card",Convergence version
Q4 2023,Midnighter,"2 alternate hands, 2 batons, display stand and Bryan Hitch art card",DC You version
Q4 2023,Animal Man,"Alternate claw hand, 3 alternate hands, wolverine, display stand and art card",DC Classic version
Q4 2023,Red Tornado,"Tornado effect piece, 2 alternate hands, display stand and Brett Booth art card",Justice League of America version
Q1 2024,The Rival,"4 alternate hands, 4 speed force effects, display stand and art card",Injustice Society version Retool of the Jay Garrick figure with a new head
Q1 2024,Batgirl (Cassandra Cain),"Batarang, grappling gun, display stand and Andy Clarke art card",Batgirls version Retool of Batgirl (Barbara Gordon) with new head and cloth cape
Q1 2024,Flash (Wally West),"4 lightning effect pieces, display stand and Javier Rodríguez art card",Infinite Frontier version Retool of the Rebirth Barry Allen Flash with a new head
Q1 2024,Vampire Nightwing,"2 eskrima sticks, display stand and card",DC vs. Vampires version Retool of the Rebirth Nightwing with a new head
Q2 2024,Mister Zsasz,"Knife, display stand and Brian Bolland art card",DC Classic version Retool of the Blue Beetle with new head and feet
Q3 2024,Fire,"2 flame effect pieces, display stand, and Ed Benes art card",Justice League International version
Q3 2024,Metallo,"Kryptonite, display stand, and Gary Frank and Brad Anderson art card",Superman: Secret Origin version Heavy retool of the New 52 Lex Luthor figure
Q3 2024,Superman Memorial Statue,"Bald eagle, display base and Tom Grummett, Doug Hazlewood, and Glenn Whitmore art card",The Death of Superman version Gold repaint of the Action Comics #1000 Superman
Q3 2024,Max Mercury,"4 electricity effect pieces, display stand and card",DC Classic version
Q3 2024,Vampire Shazam,Display stand and card,"DC vs. Vampires version Retool of the New 52 Shazam with a new head, hands, cape and chest emblem"
Q4 2024,Citizen Steel,"4 alternate hands, display stand and Alex Ross art card",JSA version
Q4 2024,Parallax Sinestro,"Parallax construct, display stand and Doug Mahnke art card",Wrath of the First Lantern version Retool and redeco of the original Parallax with a new head
Q4 2024,Superman,"2 alternate hands, display stand and Jorge Jiménez art card",Action Comics version Redeco of the Action Comics #1000 Superman with a new cloth cape and S-symbol
Q4 2024,Green Lantern (Hal Jordan),"Jetpack construct, green flame effect piece, display stand and Carlos Pacheco art card",Green Lanterns version Retool of the 2-pack Hal Jordan with a new head
Q1 2025,Orion,"Astro-Harness, display stand and John Byrne art card",New Gods version
Q1 2025,Wildcat,Display stand and card,JSA version
Q2 2025,Icon,"Alternate hands, display stand and Doug Braithwaite art card",Milestone Returns version
Q2 2025,Fear Toxin Batman,"Batarang, grappling pistol, alternate hands, display stand and Christian Bale photo card","Batman Begins version Retool of the Batman Begins Batman with a new, monstrous head"
Q2 2025,Justice Lord Batman,"Batarang, display stand and card",The Multiversity version
Q2 2025,Green Arrow (Connor Hawke),"Bow, quiver, arrow bundle, display stand and Ejikure art card",JLA version
Q2 2025,Hourman,Display stand and Murphy Anderson art card,JSA version
Q2 2025,Commissioner Gordon,Display stand and Joe Quinones art card,Batman: Year One version
Q2 2025,Batman,Display stand and David Mazzucchelli and Richmond Lewis art card,Batman: Year One version
Q2 2025,Bizarro,"Medal, 2 alternate hands, display stand and card",DC Classic version
Q3 2025,Sandman (Wesley Dodds),"Gas gun, display stand and Riley Rossmo art card",JSA version
Q3 2025,Mister Miracle,"2 aero-discs, display stand and Mitch Gerads art card",New Gods version
Q3 2025,Superman,"2 alternate hands, display stand and art card",Superman battle-damaged version Redeco of the previous movie Superman
Q3 2025,Superman,Display stand and Jim Lee art card,New 52 version
Q3 2025,Cyborg Superman,"2 alternate hands, display stand and Ivan Reis art card",Revenge of the Green Lanterns version Repaint of the Reign of the Supermen Cyborg Superman figure
Q3 2025,Static,"Trash can lid, 2 electricity effect pieces, display stand and Denys Cowan art card",Trial by Fire version
Accent Edition,,,
Q2 2023,The Flash (Barry Allen),"6 lightning effect pieces, display stand, card stand and Jim Lee art card",Redeco of DC Rebirth version
Q2 2023,Superman,"Display stand, card stand and Doug Mahnke, Jaime Mendoza, and Wil Quintana art card",Redeco of Page Punchers version
Q3 2023,Martian Manhunter,"Display stand, card stand and Jim Lee and Scott Williams art card",Redeco of DC Rebirth version
Q4 2023,The Joker,"Cane, display stand, card stand and Jason Fabok art card",Redeco of Three Jokers version
Q4 2023,Aquaman,"Trident, display stand, card stand and art card",Redeco of Endless Winter version
Q1 2024,Red Hood (Jason Todd),"0 pistols, display stand, card stand and art card",Redeco of New 52 version
Anniversary Edition,,,
Q3 2023,[https://mcfarlane.com/toys/superman-85th-anniversary-gold-label-sdcc-exclusive/ Superman (85th Anniversary)],"Display stand, flight stand, backdrop and Jim Lee art card",Retool and redeco of the Infected Superman with a new head
Q3 2023,[https://mcfarlane.com/toys/batman-knightfall-30th-anniversary-gold-label-sdcc-exclusive/ Batman (30th Anniversary)],"2 alternate hands, batarang, display stand, card stand and numbered Kelley Jones art card",Redeco of the Batman: Knightfall version
Blacklight Edition,,,
